"REF_DATE","GEO","DGUID","Population and dwelling counts (13)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Division No.  2, Subd. F","2021A00051002006","Total private dwellings, 2021","","0","units","0","","106.4","92","","","","0"
"2021","Division No.  2, Subd. F","2021A00051002006","Total private dwellings, 2016","","0","units","0","","106.5","153","","","","0"
"2021","Division No.  2, Subd. F","2021A00051002006","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","106.6","-39.9","","","","1"
"2021","Division No.  2, Subd. F","2021A00051002006","Private dwellings occupied by usual residents, 2021","","0","units","0","","106.7","42","","","","0"
"2021","Division No.  2, Subd. F","2021A00051002006","Private dwellings occupied by usual residents, 2016","","0","units","0","","106.8","47","","","","0"
"2021","Division No.  2, Subd. F","2021A00051002006","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","106.9","-10.6","","","","1"
"2021","Division No.  2, Subd. F","2021A00051002006","Land area in square kilometres, 2021","","0","units","0","","106.10","198.89","","","","2"
"2021","Division No.  2, Subd. F","2021A00051002006","Population density per square kilometre, 2021","","0","units","0","","106.11","0.5","","","","1"
"2021","Division No.  2, Subd. F","2021A00051002006","National population rank, 2021","","0","units","0","","106.12","4260","","","","0"
"2021","Division No.  2, Subd. F","2021A00051002006","Province/territory population rank, 2021","","0","units","0","","106.13","323","","","","0"
"2021","Division No.  2, Subd. G","2021A00051002009","Population, 2021","","0","units","0","","107.1","25","","","","0"
"2021","Division No.  2, Subd. G","2021A00051002009","Population, 2016","","0","units","0","","107.2","10","","","","0"
"2021","Division No.  2, Subd. G","2021A00051002009","Population percentage change, 2016 to 2021","","0","units","0","","107.3","150.0","","","","1"
"2021","Division No.  2, Subd. G","2021A00051002009","Total private dwellings, 2021","","0","units","0","","107.4","113","","","","0"
"2021","Division No.  2, Subd. G","2021A00051002009","Total private dwellings, 2016","","0","units","0","","107.5","113","","","","0"
"2021","Division No.  2, Subd. G","2021A00051002009","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","107.6","0.0","","","","1"
"2021","Division No.  2, Subd. G","2021A00051002009","Private dwellings occupied by usual residents, 2021","","0","units","0","","107.7","11","","","","0"
"2021","Division No.  2, Subd. G","2021A00051002009","Private dwellings occupied by usual residents, 2016","","0","units","0","","107.8","5","","","","0"
"2021","Division No.  2, Subd. G","2021A00051002009","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","107.9","120.0","","","","1"
"2021","Division No.  2, Subd. G","2021A00051002009","Land area in square kilometres, 2021","","0","units","0","","107.10","366.98","","","","2"
"2021","Division No.  2, Subd. G","2021A00051002009","Population density per square kilometre, 2021","","0","units","0","","107.11","0.1","","","","1"
"2021","Division No.  2, Subd. G","2021A00051002009","National population rank, 2021","","0","units","0","","107.12","4629","","","","0"
"2021","Division No.  2, Subd. G","2021A00051002009","Province/territory population rank, 2021","","0","units","0","","107.13","362","","","","0"
"2021","Division No.  2, Subd. H","2021A00051002016","Population, 2021","","0","units","0","","108.1","196","","","","0"
"2021","Division No.  2, Subd. H","2021A00051002016","Population, 2016","","0","units","0","","108.2","178","","","","0"
"2021","Division No.  2, Subd. H","2021A00051002016","Population percentage change, 2016 to 2021","","0","units","0","","108.3","10.1","","","","1"
"2021","Division No.  2, Subd. H","2021A00051002016","Total private dwellings, 2021","","0","units","0","","108.4","381","","","","0"
"2021","Division No.  2, Subd. H","2021A00051002016","Total private dwellings, 2016","","0","units","0","","108.5","365","","","","0"
"2021","Division No.  2, Subd. H","2021A00051002016","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","108.6","4.4","","","","1"
"2021","Division No.  2, Subd. H","2021A00051002016","Private dwellings occupied by usual residents, 2021","","0","units","0","","108.7","108","","","","0"
"2021","Division No.  2, Subd. H","2021A00051002016","Private dwellings occupied by usual residents, 2016","","0","units","0","","108.8","88","","","","0"
"2021","Division No.  2, Subd. H","2021A00051002016","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","108.9","22.7","","","","1"
"2021","Division No.  2, Subd. H","2021A00051002016","Land area in square kilometres, 2021","","0","units","0","","108.10","269.35","","","","2"
"2021","Division No.  2, Subd. H","2021A00051002016","Population density per square kilometre, 2021","","0","units","0","","108.11","0.7","","","","1"
"2021","Division No.  2, Subd. H","2021A00051002016","National population rank, 2021","","0","units","0","","108.12","3875","","","","0"
"2021","Division No.  2, Subd. H","2021A00051002016","Province/territory population rank, 2021","","0","units","0","","108.13","265","","","","0"
"2021","Division No.  2, Subd. I","2021A00051002026","Population, 2021","","0","units","0","","109.1","123","","","","0"
"2021","Division No.  2, Subd. I","2021A00051002026","Population, 2016","","0","units","0","","109.2","136","","","","0"
"2021","Division No.  2, Subd. I","2021A00051002026","Population percentage change, 2016 to 2021","","0","units","0","","109.3","-9.6","","","","1"
"2021","Division No.  2, Subd. I","2021A00051002026","Total private dwellings, 2021","","0","units","0","","109.4","150","","","","0"
"2021","Division No.  2, Subd. I","2021A00051002026","Total private dwellings, 2016","","0","units","0","","109.5","107","","","","0"
"2021","Division No.  2, Subd. I","2021A00051002026","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","109.6","40.2","","","","1"
"2021","Division No.  2, Subd. I","2021A00051002026","Private dwellings occupied by usual residents, 2021","","0","units","0","","109.7","60","","","","0"
"2021","Division No.  2, Subd. I","2021A00051002026","Private dwellings occupied by usual residents, 2016","","0","units","0","","109.8","59","","","","0"
"2021","Division No.  2, Subd. I","2021A00051002026","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","109.9","1.7","","","","1"
"2021","Division No.  2, Subd. I","2021A00051002026","Land area in square kilometres, 2021","","0","units","0","","109.10","491.98","","","","2"
"2021","Division No.  2, Subd. I","2021A00051002026","Population density per square kilometre, 2021","","0","units","0","","109.11","0.3","","","","1"
"2021","Division No.  2, Subd. I","2021A00051002026","National population rank, 2021","","0","units","0","","109.12","4161","","","","0"
"2021","Division No.  2, Subd. I","2021A00051002026","Province/territory population rank, 2021","","0","units","0","","109.13","305","","","","0"
"2021","Division No.  2, Subd. J","2021A00051002029","Population, 2021","","0","units","0","","110.1","0","","","","0"
"2021","Division No.  2, Subd. J","2021A00051002029","Population, 2016","","0","units","0","","110.2","0","","","","0"
"2021","Division No.  2, Subd. J","2021A00051002029","Population percentage change, 2016 to 2021","","0","units","0","","110.3","","...","","","1"
"2021","Division No.  2, Subd. J","2021A00051002029","Total private dwellings, 2021","","0","units","0","","110.4","0","","","","0"
"2021","Division No.  2, Subd. J","2021A00051002029","Total private dwellings, 2016","","0","units","0","","110.5","0","","","","0"
"2021","Division No.  2, Subd. J","2021A00051002029","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","110.6","","...","","","1"
"2021","Division No.  2, Subd. J","2021A00051002029","Private dwellings occupied by usual residents, 2021","","0","units","0","","110.7","0","","","","0"
"2021","Division No.  2, Subd. J","2021A00051002029","Private dwellings occupied by usual residents, 2016","","0","units","0","","110.8","0","","","","0"
"2021","Division No.  2, Subd. J","2021A00051002029","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","110.9","","...","","","1"
"2021","Division No.  2, Subd. J","2021A00051002029","Land area in square kilometres, 2021","","0","units","0","","110.10","267.48","","","","2"
"2021","Division No.  2, Subd. J","2021A00051002029","Population density per square kilometre, 2021","","0","units","0","","110.11","0.0","","","","1"
"2021","Division No.  2, Subd. J","2021A00051002029","National population rank, 2021","","0","units","0","","110.12","4831","","","","0"
"2021","Division No.  2, Subd. J","2021A00051002029","Province/territory population rank, 2021","","0","units","0","","110.13","366","","","","0"
"2021","Division No.  2, Subd. K","2021A00051002048","Population, 2021","","0","units","0","","111.1","502","","","","0"
"2021","Division No.  2, Subd. K","2021A00051002048","Population, 2016","","0","units","0","","111.2","558","","","","0"
"2021","Division No.  2, Subd. K","2021A00051002048","Population percentage change, 2016 to 2021","","0","units","0","","111.3","-10.0","","","","1"
"2021","Division No.  2, Subd. K","2021A00051002048","Total private dwellings, 2021","","0","units","0","","111.4","457","","","","0"
"2021","Division No.  2, Subd. K","2021A00051002048","Total private dwellings, 2016","","0","units","0","","111.5","447","","","","0"
"2021","Division No.  2, Subd. K","2021A00051002048","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","111.6","2.2","","","","1"
"2021","Division No.  2, Subd. K","2021A00051002048","Private dwellings occupied by usual residents, 2021","","0","units","0","","111.7","268","","","","0"
"2021","Division No.  2, Subd. K","2021A00051002048","Private dwellings occupied by usual residents, 2016","","0","units","0","","111.8","258","","","","0"
"2021","Division No.  2, Subd. K","2021A00051002048","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","111.9","3.9","","","","1"
"2021","Division No.  2, Subd. K","2021A00051002048","Land area in square kilometres, 2021","","0","units","0","","111.10","1027.96","","","","2"
"2021","Division No.  2, Subd. K","2021A00051002048","Population density per square kilometre, 2021","","0","units","0","","111.11","0.5","","","","1"
"2021","Division No.  2, Subd. K","2021A00051002048","National population rank, 2021","","0","units","0","","111.12","2938","","","","0"
"2021","Division No.  2, Subd. K","2021A00051002048","Province/territory population rank, 2021","","0","units","0","","111.13","158","","","","0"
"2021","Division No.  2, Subd. L","2021A00051002044","Population, 2021","","0","units","0","","112.1","32","","","","0"
"2021","Division No.  2, Subd. L","2021A00051002044","Population, 2016","","0","units","0","","112.2","0","","","","0"
"2021","Division No.  2, Subd. L","2021A00051002044","Population percentage change, 2016 to 2021","","0","units","0","","112.3","","...","","","1"
"2021","Division No.  2, Subd. L","2021A00051002044","Total private dwellings, 2021","","0","units","0","","112.4","231","","","","0"
"2021","Division No.  2, Subd. L","2021A00051002044","Total private dwellings, 2016","","0","units","0","","112.5","361","","","","0"
"2021","Division No.  2, Subd. L","2021A00051002044","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","112.6","-36.0","","","","1"
"2021","Division No.  2, Subd. L","2021A00051002044","Private dwellings occupied by usual residents, 2021","","0","units","0","","112.7","15","","","","0"
"2021","Division No.  2, Subd. L","2021A00051002044","Private dwellings occupied by usual residents, 2016","","0","units","0","","112.8","0","","","","0"
"2021","Division No.  2, Subd. L","2021A00051002044","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","112.9","","...","","","1"
"2021","Division No.  2, Subd. L","2021A00051002044","Land area in square kilometres, 2021","","0","units","0","","112.10","873.62","","","","2"
"2021","Division No.  2, Subd. L","2021A00051002044","Population density per square kilometre, 2021","","0","units","0","","112.11","0.0","","","","1"
"2021","Division No.  2, Subd. L","2021A00051002044","National population rank, 2021","","0","units","0","","112.12","4588","","","","0"
"2021","Division No.  2, Subd. L","2021A00051002044","Province/territory population rank, 2021","","0","units","0","","112.13","360","","","","0"
"2021","English Harbour East","2021A00051002039","Population, 2021","","0","units","0","","113.1","117","","","","0"
"2021","English Harbour East","2021A00051002039","Population, 2016","","0","units","0","","113.2","139","","","","0"
"2021","English Harbour East","2021A00051002039","Population percentage change, 2016 to 2021","","0","units","0","","113.3","-15.8","","","","1"
"2021","English Harbour East","2021A00051002039","Total private dwellings, 2021","","0","units","0","","113.4","66","","","","0"
"2021","English Harbour East","2021A00051002039","Total private dwellings, 2016","","0","units","0","","113.5","73","","","","0"
"2021","English Harbour East","2021A00051002039","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","113.6","-9.6","","","","1"
"2021","English Harbour East","2021A00051002039","Private dwellings occupied by usual residents, 2021","","0","units","0","","113.7","48","","","","0"
"2021","English Harbour East","2021A00051002039","Private dwellings occupied by usual residents, 2016","","0","units","0","","113.8","57","","","","0"
"2021","English Harbour East","2021A00051002039","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","113.9","-15.8","","","","1"
"2021","English Harbour East","2021A00051002039","Land area in square kilometres, 2021","","0","units","0","","113.10","2.81","","","","2"
"2021","English Harbour East","2021A00051002039","Population density per square kilometre, 2021","","0","units","0","","113.11","41.7","","","","1"
"2021","English Harbour East","2021A00051002039","National population rank, 2021","","0","units","0","","113.12","4189","","","","0"
"2021","English Harbour East","2021A00051002039","Province/territory population rank, 2021","","0","units","0","","113.13","311","","","","0"
"2021","Fortune","2021A00051002018","Population, 2021","","0","units","0","","114.1","1285","","","","0"
"2021","Fortune","2021A00051002018","Population, 2016","","0","units","0","","114.2","1401","","","","0"
"2021","Fortune","2021A00051002018","Population percentage change, 2016 to 2021","","0","units","0","","114.3","-8.3","","","","1"
"2021","Fortune","2021A00051002018","Total private dwellings, 2021","","0","units","0","","114.4","767","","","","0"
"2021","Fortune","2021A00051002018","Total private dwellings, 2016","","0","units","0","","114.5","782","","","","0"
"2021","Fortune","2021A00051002018","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","114.6","-1.9","","","","1"
"2021","Fortune","2021A00051002018","Private dwellings occupied by usual residents, 2021","","0","units","0","","114.7","617","","","","0"
"2021","Fortune","2021A00051002018","Private dwellings occupied by usual residents, 2016","","0","units","0","","114.8","629","","","","0"
"2021","Fortune","2021A00051002018","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","114.9","-1.9","","","","1"
"2021","Fortune","2021A00051002018","Land area in square kilometres, 2021","","0","units","0","","114.10","54.77","","","","2"
"2021","Fortune","2021A00051002018","Population density per square kilometre, 2021","","0","units","0","","114.11","23.5","","","","1"
"2021","Fortune","2021A00051002018","National population rank, 2021","","0","units","0","","114.12","1823","","","","0"
"2021","Fortune","2021A00051002018","Province/territory population rank, 2021","","0","units","0","","114.13","64","","","","0"
"2021","Fox Cove-Mortier","2021A00051002025","Population, 2021","","0","units","0","","115.1","252","","","","0"
"2021","Fox Cove-Mortier","2021A00051002025","Population, 2016","","0","units","0","","115.2","295","","","","0"
"2021","Fox Cove-Mortier","2021A00051002025","Population percentage change, 2016 to 2021","","0","units","0","","115.3","-14.6","","","","1"
"2021","Fox Cove-Mortier","2021A00051002025","Total private dwellings, 2021","","0","units","0","","115.4","148","","","","0"
"2021","Fox Cove-Mortier","2021A00051002025","Total private dwellings, 2016","","0","units","0","","115.5","155","","","","0"
"2021","Fox Cove-Mortier","2021A00051002025","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","115.6","-4.5","","","","1"
"2021","Fox Cove-Mortier","2021A00051002025","Private dwellings occupied by usual residents, 2021","","0","units","0","","115.7","119","","","","0"
"2021","Fox Cove-Mortier","2021A00051002025","Private dwellings occupied by usual residents, 2016","","0","units","0","","115.8","124","","","","0"
"2021","Fox Cove-Mortier","2021A00051002025","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","115.9","-4.0","","","","1"
"2021","Fox Cove-Mortier","2021A00051002025","Land area in square kilometres, 2021","","0","units","0","","115.10","25.39","","","","2"
"2021","Fox Cove-Mortier","2021A00051002025","Population density per square kilometre, 2021","","0","units","0","","115.11","9.9","","","","1"
"2021","Fox Cove-Mortier","2021A00051002025","National population rank, 2021","","0","units","0","","115.12","3671","","","","0"
"2021","Fox Cove-Mortier","2021A00051002025","Province/territory population rank, 2021","","0","units","0","","115.13","240","","","","0"
"2021","Frenchman's Cove","2021A00051002017","Population, 2021","","0","units","0","","116.1","159","","","","0"
"2021","Frenchman's Cove","2021A00051002017","Population, 2016","","0","units","0","","116.2","169","","","","0"
"2021","Frenchman's Cove","2021A00051002017","Population percentage change, 2016 to 2021","","0","units","0","","116.3","-5.9","","","","1"
"2021","Frenchman's Cove","2021A00051002017","Total private dwellings, 2021","","0","units","0","","116.4","126","","","","0"
"2021","Frenchman's Cove","2021A00051002017","Total private dwellings, 2016","","0","units","0","","116.5","134","","","","0"
"2021","Frenchman's Cove","2021A00051002017","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","116.6","-6.0","","","","1"
"2021","Frenchman's Cove","2021A00051002017","Private dwellings occupied by usual residents, 2021","","0","units","0","","116.7","78","","","","0"
"2021","Frenchman's Cove","2021A00051002017","Private dwellings occupied by usual residents, 2016","","0","units","0","","116.8","80","","","","0"
"2021","Frenchman's Cove","2021A00051002017","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","116.9","-2.5","","","","1"
"2021","Frenchman's Cove","2021A00051002017","Land area in square kilometres, 2021","","0","units","0","","116.10","69.07","","","","2"
"2021","Frenchman's Cove","2021A00051002017","Population density per square kilometre, 2021","","0","units","0","","116.11","2.3","","","","1"
"2021","Frenchman's Cove","2021A00051002017","National population rank, 2021","","0","units","0","","116.12","4009","","","","0"
"2021","Frenchman's Cove","2021A00051002017","Province/territory population rank, 2021","","0","units","0","","116.13","290","","","","0"
"2021","Garnish","2021A00051002021","Population, 2021","","0","units","0","","117.1","542","","","","0"
"2021","Garnish","2021A00051002021","Population, 2016","","0","units","0","","117.2","568","","","","0"
"2021","Garnish","2021A00051002021","Population percentage change, 2016 to 2021","","0","units","0","","117.3","-4.6","","","","1"
"2021","Garnish","2021A00051002021","Total private dwellings, 2021","","0","units","0","","117.4","306","","","","0"
"2021","Garnish","2021A00051002021","Total private dwellings, 2016","","0","units","0","","117.5","292","","","","0"
"2021","Garnish","2021A00051002021","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","117.6","4.8","","","","1"
"2021","Garnish","2021A00051002021","Private dwellings occupied by usual residents, 2021","","0","units","0","","117.7","243","","","","0"
"2021","Garnish","2021A00051002021","Private dwellings occupied by usual residents, 2016","","0","units","0","","117.8","246","","","","0"
"2021","Garnish","2021A00051002021","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","117.9","-1.2","","","","1"
"2021","Garnish","2021A00051002021","Land area in square kilometres, 2021","","0","units","0","","117.10","39.10","","","","2"
"2021","Garnish","2021A00051002021","Population density per square kilometre, 2021","","0","units","0","","117.11","13.9","","","","1"
"2021","Garnish","2021A00051002021","National population rank, 2021","","0","units","0","","117.12","2837","","","","0"
"2021","Garnish","2021A00051002021","Province/territory population rank, 2021","","0","units","0","","117.13","145","","","","0"
"2021","Grand Bank","2021A00051002019","Population, 2021","","0","units","0","","118.1","2152","","","","0"
"2021","Grand Bank","2021A00051002019","Population, 2016","","0","units","0","","118.2","2310","","","","0"
"2021","Grand Bank","2021A00051002019","Population percentage change, 2016 to 2021","","0","units","0","","118.3","-6.8","","","","1"
"2021","Grand Bank","2021A00051002019","Total private dwellings, 2021","","0","units","0","","118.4","1162","","","","0"
"2021","Grand Bank","2021A00051002019","Total private dwellings, 2016","","0","units","0","","118.5","1158","","","","0"
"2021","Grand Bank","2021A00051002019","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","118.6","0.3","","","","1"
"2021","Grand Bank","2021A00051002019","Private dwellings occupied by usual residents, 2021","","0","units","0","","118.7","1026","","","","0"
"2021","Grand Bank","2021A00051002019","Private dwellings occupied by usual residents, 2016","","0","units","0","","118.8","1039","","","","0"
"2021","Grand Bank","2021A00051002019","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","118.9","-1.3","","","","1"
"2021","Grand Bank","2021A00051002019","Land area in square kilometres, 2021","","0","units","0","","118.10","16.82","","","","2"
"2021","Grand Bank","2021A00051002019","Population density per square kilometre, 2021","","0","units","0","","118.11","127.9","","","","1"
"2021","Grand Bank","2021A00051002019","National population rank, 2021","","0","units","0","","118.12","1320","","","","0"
"2021","Grand Bank","2021A00051002019","Province/territory population rank, 2021","","0","units","0","","118.13","36","","","","0"
"2021","Grand Le Pierre","2021A00051002030","Population, 2021","","0","units","0","","119.1","176","","","","0"
"2021","Grand Le Pierre","2021A00051002030","Population, 2016","","0","units","0","","119.2","235","","","","0"
"2021","Grand Le Pierre","2021A00051002030","Population percentage change, 2016 to 2021","","0","units","0","","119.3","-25.1","","","","1"
"2021","Grand Le Pierre","2021A00051002030","Total private dwellings, 2021","","0","units","0","","119.4","98","","","","0"
"2021","Grand Le Pierre","2021A00051002030","Total private dwellings, 2016","","0","units","0","","119.5","107","","","","0"
"2021","Grand Le Pierre","2021A00051002030","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","119.6","-8.4","","","","1"
"2021","Grand Le Pierre","2021A00051002030","Private dwellings occupied by usual residents, 2021","","0","units","0","","119.7","76","","","","0"
"2021","Grand Le Pierre","2021A00051002030","Private dwellings occupied by usual residents, 2016","","0","units","0","","119.8","95","","","","0"
"2021","Grand Le Pierre","2021A00051002030","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","119.9","-20.0","","","","1"
"2021","Grand Le Pierre","2021A00051002030","Land area in square kilometres, 2021","","0","units","0","","119.10","142.81","","","","2"
"2021","Grand Le Pierre","2021A00051002030","Population density per square kilometre, 2021","","0","units","0","","119.11","1.2","","","","1"
"2021","Grand Le Pierre","2021A00051002030","National population rank, 2021","","0","units","0","","119.12","3949","","","","0"
"2021","Grand Le Pierre","2021A00051002030","Province/territory population rank, 2021","","0","units","0","","119.13","280","","","","0"
"2021","Lamaline","2021A00051002012","Population, 2021","","0","units","0","","120.1","218","","","","0"
"2021","Lamaline","2021A00051002012","Population, 2016","","0","units","0","","120.2","267","","","","0"
"2021","Lamaline","2021A00051002012","Population percentage change, 2016 to 2021","","0","units","0","","120.3","-18.4","","","","1"
"2021","Lamaline","2021A00051002012","Total private dwellings, 2021","","0","units","0","","120.4","131","","","","0"
"2021","Lamaline","2021A00051002012","Total private dwellings, 2016","","0","units","0","","120.5","159","","","","0"
"2021","Lamaline","2021A00051002012","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","120.6","-17.6","","","","1"
"2021","Lamaline","2021A00051002012","Private dwellings occupied by usual residents, 2021","","0","units","0","","120.7","101","","","","0"
"2021","Lamaline","2021A00051002012","Private dwellings occupied by usual residents, 2016","","0","units","0","","120.8","119","","","","0"
"2021","Lamaline","2021A00051002012","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","120.9","-15.1","","","","1"
"2021","Lamaline","2021A00051002012","Land area in square kilometres, 2021","","0","units","0","","120.10","79.75","","","","2"
"2021","Lamaline","2021A00051002012","Population density per square kilometre, 2021","","0","units","0","","120.11","2.7","","","","1"
"2021","Lamaline","2021A00051002012","National population rank, 2021","","0","units","0","","120.12","3799","","","","0"
"2021","Lamaline","2021A00051002012","Province/territory population rank, 2021","","0","units","0","","120.13","256","","","","0"
"2021","Lawn","2021A00051002011","Population, 2021","","0","units","0","","121.1","583","","","","0"
"2021","Lawn","2021A00051002011","Population, 2016","","0","units","0","","121.2","624","","","","0"
"2021","Lawn","2021A00051002011","Population percentage change, 2016 to 2021","","0","units","0","","121.3","-6.6","","","","1"
"2021","Lawn","2021A00051002011","Total private dwellings, 2021","","0","units","0","","121.4","291","","","","0"
"2021","Lawn","2021A00051002011","Total private dwellings, 2016","","0","units","0","","121.5","298","","","","0"
"2021","Lawn","2021A00051002011","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","121.6","-2.3","","","","1"
"2021","Lawn","2021A00051002011","Private dwellings occupied by usual residents, 2021","","0","units","0","","121.7","253","","","","0"
"2021","Lawn","2021A00051002011","Private dwellings occupied by usual residents, 2016","","0","units","0","","121.8","260","","","","0"
"2021","Lawn","2021A00051002011","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","121.9","-2.7","","","","1"
"2021","Lawn","2021A00051002011","Land area in square kilometres, 2021","","0","units","0","","121.10","3.52","","","","2"
"2021","Lawn","2021A00051002011","Population density per square kilometre, 2021","","0","units","0","","121.11","165.7","","","","1"
"2021","Lawn","2021A00051002011","National population rank, 2021","","0","units","0","","121.12","2745","","","","0"
"2021","Lawn","2021A00051002011","Province/territory population rank, 2021","","0","units","0","","121.13","131","","","","0"
"2021","Lewin's Cove","2021A00051002002","Population, 2021","","0","units","0","","122.1","546","","","","0"
"2021","Lewin's Cove","2021A00051002002","Population, 2016","","0","units","0","","122.2","544","","","","0"
"2021","Lewin's Cove","2021A00051002002","Population percentage change, 2016 to 2021","","0","units","0","","122.3","0.4","","","","1"
"2021","Lewin's Cove","2021A00051002002","Total private dwellings, 2021","","0","units","0","","122.4","261","","","","0"
"2021","Lewin's Cove","2021A00051002002","Total private dwellings, 2016","","0","units","0","","122.5","253","","","","0"
"2021","Lewin's Cove","2021A00051002002","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","122.6","3.2","","","","1"
"2021","Lewin's Cove","2021A00051002002","Private dwellings occupied by usual residents, 2021","","0","units","0","","122.7","241","","","","0"
"2021","Lewin's Cove","2021A00051002002","Private dwellings occupied by usual residents, 2016","","0","units","0","","122.8","232","","","","0"
"2021","Lewin's Cove","2021A00051002002","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","122.9","3.9","","","","1"
"2021","Lewin's Cove","2021A00051002002","Land area in square kilometres, 2021","","0","units","0","","122.10","6.33","","","","2"
"2021","Lewin's Cove","2021A00051002002","Population density per square kilometre, 2021","","0","units","0","","122.11","86.3","","","","1"
"2021","Lewin's Cove","2021A00051002002","National population rank, 2021","","0","units","0","","122.12","2826","","","","0"
"2021","Lewin's Cove","2021A00051002002","Province/territory population rank, 2021","","0","units","0","","122.13","143","","","","0"
"2021","Little Bay East","2021A00051002055","Population, 2021","","0","units","0","","123.1","84","","","","0"
"2021","Little Bay East","2021A00051002055","Population, 2016","","0","units","0","","123.2","127","","","","0"
"2021","Little Bay East","2021A00051002055","Population percentage change, 2016 to 2021","","0","units","0","","123.3","-33.9","","","","1"
"2021","Little Bay East","2021A00051002055","Total private dwellings, 2021","","0","units","0","","123.4","57","","","","0"
"2021","Little Bay East","2021A00051002055","Total private dwellings, 2016","","0","units","0","","123.5","66","","","","0"
"2021","Little Bay East","2021A00051002055","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","123.6","-13.6","","","","1"
"2021","Little Bay East","2021A00051002055","Private dwellings occupied by usual residents, 2021","","0","units","0","","123.7","43","","","","0"
"2021","Little Bay East","2021A00051002055","Private dwellings occupied by usual residents, 2016","","0","units","0","","123.8","51","","","","0"
"2021","Little Bay East","2021A00051002055","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","123.9","-15.7","","","","1"
"2021","Little Bay East","2021A00051002055","Land area in square kilometres, 2021","","0","units","0","","123.10","1.56","","","","2"
"2021","Little Bay East","2021A00051002055","Population density per square kilometre, 2021","","0","units","0","","123.11","53.8","","","","1"
"2021","Little Bay East","2021A00051002055","National population rank, 2021","","0","units","0","","123.12","4330","","","","0"
"2021","Little Bay East","2021A00051002055","Province/territory population rank, 2021","","0","units","0","","123.13","334","","","","0"
"2021","Lord's Cove","2021A00051002013","Population, 2021","","0","units","0","","124.1","155","","","","0"
"2021","Lord's Cove","2021A00051002013","Population, 2016","","0","units","0","","124.2","162","","","","0"
"2021","Lord's Cove","2021A00051002013","Population percentage change, 2016 to 2021","","0","units","0","","124.3","-4.3","","","","1"
"2021","Lord's Cove","2021A00051002013","Total private dwellings, 2021","","0","units","0","","124.4","113","","","","0"
"2021","Lord's Cove","2021A00051002013","Total private dwellings, 2016","","0","units","0","","124.5","96","","","","0"
"2021","Lord's Cove","2021A00051002013","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","124.6","17.7","","","","1"
"2021","Lord's Cove","2021A00051002013","Private dwellings occupied by usual residents, 2021","","0","units","0","","124.7","79","","","","0"
"2021","Lord's Cove","2021A00051002013","Private dwellings occupied by usual residents, 2016","","0","units","0","","124.8","78","","","","0"
"2021","Lord's Cove","2021A00051002013","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","124.9","1.3","","","","1"
"2021","Lord's Cove","2021A00051002013","Land area in square kilometres, 2021","","0","units","0","","124.10","29.91","","","","2"
"2021","Lord's Cove","2021A00051002013","Population density per square kilometre, 2021","","0","units","0","","124.11","5.2","","","","1"
